Amount,Payment_currency,Received_currency,Sender_bank_location,Receiver_bank_location,Payment_type,Is_laundering,Same_Location,Hour,Sender_transaction_count,Receiver_transaction_count,currency_match
5865.37,UK pounds,UK pounds,UK,UK,Cheque,1,True,22,18,21,1
10293.69,UK pounds,UK pounds,UK,UK,ACH,1,True,23,148,140,1
7467.32,UK pounds,UK pounds,UK,UK,Cheque,1,True,23,213,12,1
14610.64,UK pounds,Moroccan dirham,UK,Morocco,Cross-border,1,False,23,12,15,0
81.49,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,True,0,146,227,1
5894.17,Naira,UK pounds,UK,UK,Debit card,1,True,4,12,11,0
6304.98,UK pounds,UK pounds,UK,UK,Debit card,1,True,6,142,43,1
3142.52,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,7,347,36,1
5482.63,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,7,151,20,1
3022.08,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,8,180,30,1
7485.08,UK pounds,UK pounds,UK,UK,ACH,1,True,8,74,33,1
3000.55,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,9,36,20,1
133.93,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,True,9,377,39,1
227174.87,UK pounds,Turkish lira,UK,Turkey,Cross-border,1,False,10,18,8,0
6211.793879072455,UK pounds,UK pounds,UK,UK,Debit card,1,True,11,148,3,1
5459.45,Albanian lek,UK pounds,UK,UK,ACH,1,True,11,10,44,0
1827.25,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,11,229,33,1
8861.03,UK pounds,UK pounds,UK,UK,Cheque,1,True,11,147,159,1
90208.12,UK pounds,UK pounds,UK,UK,Debit card,1,True,12,385,15,1
10375.031843844876,UK pounds,UK pounds,UK,UK,Credit card,1,True,13,283,5,1
5781.999078753198,Euro,US dollar,UK,USA,Cross-border,1,False,13,200,1,0
2162.31,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,13,246,29,1
13332.2965817044,UK pounds,Dirham,UK,UAE,Cross-border,1,False,14,267,200,0
5908.67,UK pounds,UK pounds,UK,UK,ACH,1,True,15,11,21,1
4394.55,UK pounds,UK pounds,UK,UK,ACH,1,True,15,19,45,1
4475.93,UK pounds,UK pounds,UK,UK,Debit card,1,True,15,363,14,1
5212.46,UK pounds,UK pounds,UK,UK,Cheque,1,True,16,209,13,1
6740.22,UK pounds,UK pounds,UK,UK,Cheque,1,True,16,163,3,1
7464.02,UK pounds,UK pounds,UK,UK,ACH,1,True,17,12,11,1
322244.45,UK pounds,Moroccan dirham,UK,Morocco,Cross-border,1,False,17,34,1,0
3848.66,Turkish lira,UK pounds,UK,UK,Debit card,1,True,17,211,18,0
1835.59,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,17,367,37,1
3671.3,Euro,Euro,France,Italy,Cross-border,1,False,17,223,42,1
187.75,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,True,18,377,39,1
8250.99,UK pounds,UK pounds,UK,UK,ACH,1,True,19,14,240,1
4284.98,UK pounds,Indian rupee,UK,UK,ACH,1,True,19,244,29,0
105.45,UK pounds,Naira,UK,Nigeria,Cash Withdrawal,1,False,19,312,29,0
167428.4,UK pounds,UK pounds,UK,UK,ACH,1,True,20,31,11,1
2192.29,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,20,342,172,1
56.94,UK pounds,Euro,UK,Austria,Cash Withdrawal,1,False,21,256,30,0
4289.816421335051,UK pounds,UK pounds,UK,UK,Credit card,1,True,21,20,8,1
3940.9,UK pounds,UK pounds,UK,UK,ACH,1,True,23,177,34,1
2338.65,UK pounds,UK pounds,UK,UK,Cheque,1,True,23,15,259,1
275.19,UK pounds,Naira,UK,Nigeria,Cash Withdrawal,1,False,8,312,29,0
6837.94,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,8,202,27,1
82234.04573428971,UK pounds,UK pounds,UK,UK,Cheque,1,True,9,157,16,1
1891.26,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,9,36,20,1
3240.13,Dirham,UK pounds,UAE,UK,Cross-border,1,False,9,164,41,0
5534.03,UK pounds,UK pounds,UK,UK,ACH,1,True,10,3,44,1
12075.62586691087,UK pounds,UK pounds,UK,UK,Credit card,1,True,11,9,6,1
12390.164061007705,Dirham,UK pounds,UAE,UK,Cross-border,1,False,11,20,170,0
4186.76,UK pounds,UK pounds,UK,UK,Credit card,1,True,11,3,18,1
1699.86,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,11,151,20,1
6008.11,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,11,14,10,1
4748.08,Naira,UK pounds,Nigeria,UK,Cross-border,1,False,12,15,45,0
433314.6,UK pounds,Euro,UK,Netherlands,Cross-border,1,False,12,32,24,0
8680.05,UK pounds,UK pounds,UK,UK,Cheque,1,True,13,204,15,1
2553.91,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,13,317,13,1
1448.29,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,13,248,26,1
143.63,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,True,13,377,39,1
1536.62,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,14,229,33,1
2583.16,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,14,347,36,1
5979.21,UK pounds,UK pounds,UK,UK,Cheque,1,True,15,177,21,1
3837.67,Swiss franc,Euro,Switzerland,Italy,Cross-border,1,False,16,210,42,0
65.23,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,True,16,377,39,1
110.16,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,True,17,146,227,1
123.21,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,True,19,146,227,1
4765.1,UK pounds,UK pounds,UK,UK,Debit card,1,True,19,142,32,1
8908.38,UK pounds,UK pounds,UK,UK,Debit card,1,True,19,3,240,1
8632.48,UK pounds,UK pounds,UK,UK,ACH,1,True,20,12,10,1
5775.35,UK pounds,UK pounds,UK,UK,ACH,1,True,20,653,1,1
4337.6,Swiss franc,UK pounds,Switzerland,UK,Cross-border,1,False,21,95,29,0
7022.46,UK pounds,UK pounds,UK,UK,Credit card,1,True,21,88,33,1
76.65,UK pounds,Naira,UK,Nigeria,Cash Withdrawal,1,False,22,312,29,0
4114.89,UK pounds,UK pounds,UK,UK,Credit card,1,True,23,14,34,1
6131.27,UK pounds,UK pounds,UK,UK,Cheque,1,True,23,13,43,1
4797.21,UK pounds,UK pounds,UK,UK,Credit card,1,True,2,163,208,1
332.36,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,True,5,146,227,1
187.31,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,True,6,377,39,1
6268.02,Swiss franc,UK pounds,UK,UK,Credit card,1,True,7,20,21,0
3245.24,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,7,248,26,1
4908.721476727348,Dirham,UK pounds,UK,UK,ACH,1,True,8,268,14,0
2150.35,UK pounds,Mexican Peso,UK,Mexico,Cross-border,1,False,9,19,1,0
14865.01,Dirham,UK pounds,UK,UK,Cheque,1,True,9,8,16,0
1366.43,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,10,36,20,1
3049.97,UK pounds,UK pounds,UK,UK,Debit card,1,True,11,279,41,1
4616.55,Albanian lek,UK pounds,UK,UK,ACH,1,True,12,147,32,0
3008.55,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,12,229,33,1
2063.77,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,13,347,36,1
4074.63,UK pounds,UK pounds,UK,UK,Cheque,1,True,13,704,1,1
1863.09,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,14,180,30,1
5049.99,UK pounds,UK pounds,UK,UK,Cheque,1,True,15,163,140,1
1667.09,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,15,151,20,1
46.77,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,True,15,377,39,1
6498.0,UK pounds,UK pounds,UK,UK,Debit card,1,True,15,148,14,1
9634.467816128406,UK pounds,UK pounds,UK,UK,Debit card,1,True,17,15,17,1
112.66,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,True,18,271,255,1
3579.02,UK pounds,Euro,UK,Italy,Cross-border,1,False,18,256,42,0
8848.67,Indian rupee,UK pounds,India,UK,Cross-border,1,False,18,353,240,0
7051.445229158312,UK pounds,UK pounds,UK,UK,ACH,1,True,19,19,8,1
220.11,UK pounds,Naira,UK,Nigeria,Cash Withdrawal,1,False,19,312,29,0
4711.19,UK pounds,UK pounds,UK,UK,ACH,1,True,21,176,45,1
613612.43,UK pounds,UK pounds,UK,UK,Cheque,1,True,22,22,180,1
5540.87,Euro,UK pounds,France,UK,Cross-border,1,False,22,9,44,0
10074.655621528784,UK pounds,Euro,UK,Germany,Cross-border,1,False,23,15,191,0
10672.13,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,23,15,28,1
4644.75,UK pounds,UK pounds,UK,UK,ACH,1,True,23,8,13,1
208.67,UK pounds,Naira,UK,Nigeria,Cash Withdrawal,1,False,0,312,29,0
1276.92,UK pounds,UK pounds,UK,UK,Credit card,1,True,0,653,1,1
104.65,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,True,1,377,39,1
180.57,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,True,3,377,39,1
4352.05,Yen,UK pounds,Japan,UK,Cross-border,1,False,4,193,29,0
2847.37,UK pounds,Euro,UK,Spain,Cross-border,1,False,7,653,1,0
203.3,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,True,7,271,255,1
4704.84,UK pounds,UK pounds,UK,UK,Cheque,1,True,8,17,45,1
80443.32639383657,UK pounds,UK pounds,UK,UK,ACH,1,True,8,348,1,1
4242.03,UK pounds,UK pounds,UK,UK,Cheque,1,True,8,203,97,1
859.56,UK pounds,Euro,UK,France,Cross-border,1,False,9,653,1,0
4446.9,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,9,317,13,1
6051.44,UK pounds,UK pounds,UK,UK,Credit card,1,True,10,249,43,1
4137.29,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,10,248,26,1
2751.13,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,11,367,37,1
2984.52,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,12,151,20,1
6056.61,UK pounds,Mexican Peso,UK,Mexico,Cross-border,1,False,12,397,9,0
4993.2,UK pounds,US dollar,UK,UK,Credit card,1,True,13,6,8,0
6246.18,UK pounds,UK pounds,UK,UK,Debit card,1,True,13,5,21,1
288.93,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,True,13,146,227,1
11250.65094713368,UK pounds,UK pounds,UK,UK,Credit card,1,True,13,19,165,1
4352.29,UK pounds,Albanian lek,UK,Albania,Cross-border,1,False,14,640,1,0
9287.76,UK pounds,Mexican Peso,UK,UK,Credit card,1,True,16,12,12,0
11453.26,UK pounds,UK pounds,UK,UK,Cheque,1,True,17,151,159,1
2196.2,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,17,347,36,1
7168.4,UK pounds,UK pounds,UK,UK,Credit card,1,True,17,268,15,1
9180.49,UK pounds,Euro,UK,Spain,Cross-border,1,False,17,704,1,0
10970.74,UK pounds,Albanian lek,UK,Albania,Cross-border,1,False,18,204,209,0
6845.24,UK pounds,Albanian lek,UK,Albania,Cross-border,1,False,18,268,17,0
3768.3,UK pounds,Euro,UK,Italy,Cross-border,1,False,19,209,42,0
5726.27,UK pounds,UK pounds,UK,UK,ACH,1,True,20,311,44,1
120.34,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,True,21,146,227,1
1100.63,UK pounds,US dollar,UK,USA,Cross-border,1,False,21,640,1,0
10832.79,UK pounds,UK pounds,UK,UK,Cheque,1,True,23,216,14,1
3957.02,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,7,151,20,1
7867.28,UK pounds,UK pounds,UK,UK,Debit card,1,True,8,134,16,1
7870.87,UK pounds,UK pounds,UK,UK,ACH,1,True,8,363,14,1
6018.46,UK pounds,Mexican Peso,UK,UK,Debit card,1,True,9,183,43,0
7417.74,UK pounds,UK pounds,UK,UK,ACH,1,True,9,250,15,1
8286.98,Swiss franc,UK pounds,Switzerland,UK,Cross-border,1,False,10,237,240,0
4496.2,UK pounds,UK pounds,UK,UK,ACH,1,True,10,15,32,1
11293.744420198378,UK pounds,UK pounds,UK,UK,ACH,1,True,11,24,23,1
4881.15,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,11,367,37,1
6813.1,Mexican Peso,UK pounds,UK,UK,Cheque,1,True,12,6,2,0
6703.95,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,12,248,26,1
1054.29,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,13,36,20,1
149.72,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,True,13,271,255,1
11227.36,UK pounds,UK pounds,UK,UK,Cheque,1,True,15,12,140,1
5264.03,UK pounds,Naira,UK,Nigeria,Cross-border,1,False,15,719,1,0
1459.66,UK pounds,Euro,UK,France,Cross-border,1,False,16,679,1,0
3132.57,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,16,229,33,1
4591.06,UK pounds,UK pounds,UK,UK,ACH,1,True,16,15,11,1
1494.3,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,17,317,13,1
6446.51,US dollar,UK pounds,UK,UK,ACH,1,True,17,4,21,0
4376.89,UK pounds,UK pounds,UK,UK,Cheque,1,True,17,246,29,1
17477.41,UK pounds,Pakistani rupee,UK,Pakistan,Cross-border,1,False,18,719,1,0
10670.36,UK pounds,UK pounds,UK,UK,Debit card,1,True,19,203,130,1
6653.11,UK pounds,UK pounds,UK,UK,Credit card,1,True,19,241,17,1
7084.61,UK pounds,UK pounds,UK,UK,Cheque,1,True,19,105,33,1
7655.81,UK pounds,UK pounds,UK,UK,Cheque,1,True,19,8,14,1
104.09,UK pounds,Naira,UK,Nigeria,Cash Withdrawal,1,False,20,312,29,0
92.51,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,True,20,146,227,1
4283.09,UK pounds,Albanian lek,UK,Albania,Cross-border,1,False,21,679,1,0
68.22,UK pounds,Naira,UK,Nigeria,Cash Withdrawal,1,False,3,312,29,0
17698.93,UK pounds,UK pounds,UK,UK,Credit card,1,True,8,7,17,1
13760.4,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,8,222,14,1
8541.04,UK pounds,Naira,UK,Nigeria,Cross-border,1,False,8,325,13,0
265.44,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,True,9,271,255,1
127.69,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,True,10,146,227,1
36273.08,UK pounds,UK pounds,UK,UK,ACH,1,True,13,203,3,1
12922.33,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,13,239,23,1
7099.47,UK pounds,UK pounds,UK,UK,ACH,1,True,13,250,33,1
5117.81,UK pounds,UK pounds,UK,UK,Credit card,1,True,14,163,14,1
8349.78,UK pounds,UK pounds,UK,UK,Cheque,1,True,15,357,15,1
3495.2,UK pounds,Naira,UK,Nigeria,Cross-border,1,False,15,679,1,0
8913.13,UK pounds,UK pounds,UK,UK,Credit card,1,True,15,147,11,1
7698.75,UK pounds,UK pounds,UK,UK,Credit card,1,True,17,12,19,1
8494.86,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,17,122,8,1
11896.07,UK pounds,UK pounds,UK,UK,Credit card,1,True,18,134,13,1
4692.7,UK pounds,UK pounds,UK,UK,Cheque,1,True,19,8,32,1
13052.27,UK pounds,UK pounds,UK,UK,Cheque,1,True,20,320,208,1
10420.3,UK pounds,UK pounds,UK,UK,Debit card,1,True,20,203,121,1
6294.78,UK pounds,UK pounds,UK,UK,Credit card,1,True,22,107,21,1
165.6,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,True,23,146,227,1
2699.51,UK pounds,Dirham,UK,UAE,Cross-border,1,False,3,640,1,0
84.1,UK pounds,Naira,UK,Nigeria,Cash Withdrawal,1,False,5,312,29,0
15267.98,UK pounds,UK pounds,UK,UK,Credit card,1,True,9,653,1,1
14726.19,UK pounds,Mexican Peso,UK,Mexico,Cross-border,1,False,9,12,196,0
14912.62,Albanian lek,UK pounds,UK,UK,Debit card,1,True,10,357,14,0
14107.6,UK pounds,Indian rupee,UK,India,Cross-border,1,False,11,679,1,0
14730.78,UK pounds,UK pounds,UK,UK,Credit card,1,True,15,346,7,1
7586.0,UK pounds,UK pounds,UK,UK,Credit card,1,True,16,7,33,1
4773.8,UK pounds,UK pounds,UK,UK,Cheque,1,True,16,640,1,1
4679.41,UK pounds,UK pounds,UK,UK,ACH,1,True,18,263,32,1
6572.98,UK pounds,UK pounds,UK,UK,Debit card,1,True,21,8,14,1
21191.5,UK pounds,UK pounds,UK,UK,Credit card,1,True,22,204,11,1
545.35,UK pounds,Euro,UK,Austria,Cross-border,1,False,22,640,1,0
6202.016881310039,UK pounds,UK pounds,UK,UK,Cheque,1,True,23,12,3,1
27670.71,UK pounds,UK pounds,UK,UK,Debit card,1,True,23,232,17,1
17210.0,UK pounds,UK pounds,UK,UK,Cheque,1,True,23,9,17,1
4370.72,UK pounds,Euro,UK,UK,ACH,1,True,23,357,232,0
5744.71,UK pounds,Moroccan dirham,UK,Morocco,Cross-border,1,False,23,12,16,0
1479.02,UK pounds,UK pounds,UK,UK,ACH,1,True,1,640,1,1
11161.81,UK pounds,UK pounds,UK,UK,Credit card,1,True,2,105,11,1
14140.18,UK pounds,UK pounds,UK,UK,Debit card,1,True,6,8,238,1
3130.69,UK pounds,UK pounds,UK,UK,Credit card,1,True,8,125,12,1
2651.72,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,10,317,13,1
7554.22,UK pounds,UK pounds,UK,UK,ACH,1,True,13,335,11,1
3165.78,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,13,367,37,1
12492.13,UK pounds,UK pounds,UK,UK,Credit card,1,True,13,6,108,1
660.61,UK pounds,Albanian lek,UK,Albania,Cross-border,1,False,14,679,1,0
2150.23,UK pounds,UK pounds,UK,UK,Cheque,1,True,14,679,1,1
4806.98,UK pounds,UK pounds,UK,UK,Credit card,1,True,14,346,15,1
5853.61,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,15,151,20,1
6095.7,UK pounds,Euro,UK,Spain,Cross-border,1,False,16,12,14,0
6144.57,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,16,25,154,1
8079.42,UK pounds,UK pounds,UK,UK,ACH,1,True,16,354,10,1
3151.774174713445,UK pounds,UK pounds,UK,UK,Credit card,1,True,17,259,7,1
3972.24,UK pounds,Turkish lira,UK,Turkey,Cross-border,1,False,18,719,1,0
4251.67,UK pounds,Mexican Peso,UK,UK,Cheque,1,True,19,6,7,0
2774.92,Indian rupee,UK pounds,UK,UK,ACH,1,True,20,168,11,0
7228.18,UK pounds,UK pounds,UK,UK,Debit card,1,True,20,7,33,1
2462.71,UK pounds,UK pounds,UK,UK,Credit card,1,True,20,5,12,1
14149.97,UK pounds,UK pounds,UK,UK,Credit card,1,True,23,363,3,1
252437.7,UK pounds,UK pounds,UK,UK,Cheque,1,True,0,262,1,1
7897.95,UK pounds,Moroccan dirham,UK,UK,ACH,1,True,2,12,14,0
4602.16,UK pounds,UK pounds,UK,UK,Credit card,1,True,8,178,17,1
70999.62893208071,UK pounds,UK pounds,UK,UK,ACH,1,True,8,149,91,1
4232.34,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,8,151,20,1
3901.27,UK pounds,UK pounds,UK,UK,Debit card,1,True,8,216,140,1
27434.36,UK pounds,UK pounds,UK,UK,Cheque,1,True,9,12,16,1
3988.79,Naira,UK pounds,UK,UK,Credit card,1,True,9,357,7,0
12533.746787073698,Albanian lek,UK pounds,UK,UK,Debit card,1,True,10,239,140,0
7420.87,UK pounds,Swiss franc,UK,Switzerland,Cross-border,1,False,11,354,3,0
1098.41,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,12,317,13,1
3110.44,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,14,187,23,1
1896.43,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,14,367,37,1
13199.38,UK pounds,UK pounds,UK,UK,Debit card,1,True,14,273,13,1
6233.37,UK pounds,Euro,UK,Italy,Cross-border,1,False,16,8,1,0
17637.01,Yen,UK pounds,UK,UK,Debit card,1,True,19,354,8,0
11503.7,UK pounds,Indian rupee,UK,UK,ACH,1,True,19,6,15,0
12990.29,UK pounds,UK pounds,UK,UK,ACH,1,True,19,346,11,1
9901.420811476926,UK pounds,UK pounds,UK,UK,Credit card,1,True,8,24,186,1
10011.13120041136,UK pounds,Moroccan dirham,UK,UK,Credit card,1,True,9,15,123,0
2670.44,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,10,367,37,1
5980.95,UK pounds,UK pounds,UK,UK,Debit card,1,True,10,9,134,1
5039.75,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,10,317,13,1
1338.35,UK pounds,Pakistani rupee,UK,Pakistan,Cross-border,1,False,12,614,1,0
78793.32,UK pounds,UK pounds,UK,UK,ACH,1,True,13,20,15,1
14188.33,UK pounds,UK pounds,UK,UK,ACH,1,True,13,313,178,1
5148.91,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,13,347,36,1
4798.65,UK pounds,Moroccan dirham,UK,Morocco,Cross-border,1,False,13,614,1,0
5242.35,UK pounds,Euro,UK,UK,ACH,1,True,13,193,254,0
6236.677360777333,UK pounds,UK pounds,UK,UK,Credit card,1,True,14,266,136,1
195977.35,UK pounds,UK pounds,UK,UK,Debit card,1,True,14,154,16,1
10350.43,UK pounds,Euro,UK,France,Cross-border,1,False,16,12,16,0
4245.06,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,19,222,23,1
11222.468777954968,UK pounds,UK pounds,UK,UK,Credit card,1,True,21,9,2,1
6517.83,UK pounds,Naira,UK,Nigeria,Cross-border,1,False,22,719,1,0
4819.574622659155,UK pounds,UK pounds,UK,UK,ACH,1,True,22,268,1,1
7432.11,UK pounds,UK pounds,UK,UK,Credit card,1,True,22,106,17,1
4963.11,UK pounds,UK pounds,UK,UK,Credit card,1,True,0,346,14,1
6053.92,Mexican Peso,UK pounds,UK,UK,ACH,1,True,0,19,11,0
2044.98,UK pounds,Euro,UK,Germany,Cross-border,1,False,2,675,1,0
3193.76,UK pounds,UK pounds,UK,UK,Credit card,1,True,2,292,97,1
2354.3,Euro,UK pounds,Austria,UK,Cross-border,1,False,2,168,12,0
5273.09,UK pounds,UK pounds,UK,UK,Cheque,1,True,3,273,178,1
1185.51,UK pounds,Yen,UK,Japan,Cross-border,1,False,8,645,1,0
6587.92,UK pounds,Moroccan dirham,UK,Morocco,Cross-border,1,False,13,247,19,0
13542.99,UK pounds,UK pounds,UK,UK,ACH,1,True,13,273,11,1
6831.58,UK pounds,UK pounds,UK,UK,Credit card,1,True,13,313,11,1
4014.05,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,14,18,17,1
16543.59,UK pounds,UK pounds,UK,UK,Credit card,1,True,17,63,134,1
3469.0028040888333,UK pounds,UK pounds,UK,UK,Cheque,1,True,17,171,10,1
7674.77,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,18,15,9,1
7594.86,UK pounds,Naira,UK,Nigeria,Cross-border,1,False,19,278,248,0
6655.37,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,20,129,12,1
11235.13,UK pounds,Euro,UK,Austria,Cross-border,1,False,22,719,1,0
6814.04,UK pounds,UK pounds,UK,UK,ACH,1,True,4,645,1,1
269697.57,UK pounds,UK pounds,UK,UK,Debit card,1,True,4,257,1,1
6246.11,Swiss franc,UK pounds,UK,UK,Debit card,1,True,7,22,12,0
6489.06,UK pounds,UK pounds,UK,UK,Cheque,1,True,8,228,178,1
6858.88,UK pounds,UK pounds,UK,UK,ACH,1,True,8,339,17,1
16051.52,UK pounds,UK pounds,UK,UK,ACH,1,True,9,19,178,1
11258.94,Mexican Peso,UK pounds,UK,UK,ACH,1,True,9,202,12,0
3866.15,UK pounds,UK pounds,UK,UK,Cheque,1,True,11,354,8,1
8800.33,UK pounds,UK pounds,UK,UK,Cheque,1,True,11,15,17,1
4279.63,UK pounds,Dirham,UK,UAE,Cross-border,1,False,11,145,21,0
4932.28,UK pounds,UK pounds,UK,UK,Debit card,1,True,11,17,16,1
5538.722683941605,UK pounds,UK pounds,UK,UK,ACH,1,True,12,121,241,1
4376.253118201893,UK pounds,UK pounds,UK,UK,Credit card,1,True,13,175,26,1
4103.2,UK pounds,Turkish lira,UK,Turkey,Cross-border,1,False,15,201,4,0
7288.23,UK pounds,UK pounds,UK,UK,ACH,1,True,16,228,134,1
11842.56,UK pounds,UK pounds,UK,UK,Credit card,1,True,18,28,12,1
5741.07,UK pounds,UK pounds,UK,UK,ACH,1,True,20,679,1,1
10989.2,UK pounds,UK pounds,UK,UK,Cheque,1,True,21,26,11,1
4473.11,Euro,UK pounds,UK,UK,Debit card,1,True,22,340,147,0
6505.19,Dirham,UK pounds,UK,UK,ACH,1,True,22,193,9,0
123384.76,UK pounds,UK pounds,UK,UK,ACH,1,True,8,164,5,1
16987.03,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,10,261,6,1
6419.03,UK pounds,UK pounds,UK,UK,Cheque,1,True,11,12,209,1
3495.65,UK pounds,UK pounds,UK,UK,Credit card,1,True,12,640,1,1
10255.09239026716,UK pounds,Dirham,UK,UAE,Cross-border,1,False,12,15,8,0
6767.96,UK pounds,UK pounds,UK,UK,Cheque,1,True,15,15,16,1
145797.39,UK pounds,UK pounds,UK,UK,Credit card,1,True,16,9,1,1
35553.52,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,16,10,107,1
198333.06,Euro,UK pounds,Austria,UK,Cross-border,1,False,17,270,163,0
4043.73,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,17,102,12,1
35807.52,UK pounds,UK pounds,UK,UK,Debit card,1,True,18,26,18,1
5849.04,UK pounds,Albanian lek,UK,Albania,Cross-border,1,False,19,719,1,0
8176.92,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,19,4,24,1
7356.4,UK pounds,UK pounds,UK,UK,Debit card,1,True,20,346,232,1
9786.76,UK pounds,UK pounds,UK,UK,Cheque,1,True,20,11,134,1
5323.29,UK pounds,UK pounds,UK,UK,Credit card,1,True,21,357,11,1
10343.75792019159,UK pounds,UK pounds,UK,UK,Credit card,1,True,21,299,1,1
3977.99,UK pounds,UK pounds,UK,UK,Cash Deposit,1,True,21,214,6,1
34230.93,UK pounds,UK pounds,UK,UK,Credit card,1,True,21,249,1,1
3996.79,UK pounds,Naira,UK,Nigeria,Cross-border,1,False,22,122,17,0
10638.92,UK pounds,UK pounds,UK,UK,ACH,1,True,8,321,17,1
3469.92,UK pounds,UK pounds,UK,UK,Credit card,1,True,9,12,17,1
4071.96,UK pounds,UK pounds,UK,UK,ACH,1,True,10,207,9,1
63808.3884028143,UK pounds,UK pounds,UK,UK,ACH,1,True,10,4,16,1
7648.76,UK pounds,Euro,UK,France,Cross-border,1,False,11,645,1,0
43662.55,UK pounds,UK pounds,UK,UK,ACH,1,True,11,17,17,1
10071.16,UK pounds,UK pounds,UK,UK,Debit card,1,True,11,17,12,1
3023.59,UK pounds,UK pounds,UK,UK,Debit card,1,True,11,12,114,1
6483.54,UK pounds,UK pounds,UK,UK,Credit card,1,True,12,182,12,1
4782.27,UK pounds,UK pounds,UK,UK,ACH,1,True,12,21,12,1
11034.09,UK pounds,UK pounds,UK,UK,ACH,1,True,12,9,11,1
